stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
305845,1425,"Washington & 6th Ave. (Northbound)","",34.039956,-118.323481,,,0,,,0,,
305846,1426,"Washington & Norton Ave. (Northbound)","",34.039932,-118.327381,,,0,,,0,,
305847,1427,"Washington & Crenshaw Blvd. (Northbound)","",34.039934,-118.33127,,,0,,,0,,
305848,1428,"Washington & Wellington Rd. (Northbound)","",34.039916,-118.333542,,,0,,,0,,
305849,1429,"Washington & West Blvd. (Northbound)","",34.039916,-118.33697,,,0,,,0,,
305850,1430,"West & Saturn St. (Northbound)","",34.04239,-118.336184,,,0,,,0,,
305851,1431,"West & 16th Pl. (Northbound)","",34.04615,-118.334666,,,0,,,0,,
305852,1432,"Pico & Mullen Ave. (Northbound)","",34.048759,-118.335494,,,0,,,0,,
305853,1433,"Pico & San Vicente (Northbound)","",34.048384,-118.340615,,,0,,,0,,
305854,1434,"Pico & La Brea Ave. (Northbound)","",34.04797,-118.344206,,,0,,,0,,
305855,1435,"Pico & Redondo Blvd. (Northbound)","",34.048061,-118.349091,,,0,,,0,,
305856,1436,"Redondo & Packard St. (Northbound)","",34.049859,-118.348484,,,0,,,0,,
305857,1437,"San Vicente & La Brea Ave. (southbound)","",34.050157,-118.344426,,,0,,,0,,
305858,1438,"Pico & La Brea Ave. (Southbound)","",34.047873,-118.344271,,,0,,,0,,
305859,1439,"Pico & San Vicente Blvd. (Southbound)","",34.048321,-118.340212,,,0,,,0,,
305860,1440,"Pico & Mullen Ave. (Southbound)","",34.048661,-118.335851,,,0,,,0,,
305861,1441,"West & Lomita St. (Southbound)","",34.045321,-118.335105,,,0,,,0,,
305862,1442,"West & Saturn St. (Southbound)","",34.042741,-118.336125,,,0,,,0,,
305863,1443,"Washington & West Blvd. (Southbound)","",34.039789,-118.337098,,,0,,,0,,
305864,1444,"Washington & Wellington Rd. (Southbound)","",34.039783,-118.334234,,,0,,,0,,
305865,1445,"Washington & Crenshaw Blvd. (Southbound)","",34.039816,-118.330704,,,0,,,0,,
305866,1446,"Washington & 10th Ave. (Southbound)","",34.039805,-118.326962,,,0,,,0,,
305867,1447,"Washington & 6th Ave. (Southbound)","",34.039831,-118.323803,,,0,,,0,,
305868,1448,"Washington & Arlington Ave. (Southbound)","",34.03984,-118.317913,,,0,,,0,,
305869,1449,"Washington & Gramercy Pl. (Southbound)","",34.039863,-118.313516,,,0,,,0,,
305870,1450,"18th & Western Ave. (Southbound)","",34.041703,-118.309458,,,0,,,0,,
305871,1451,"Western & Washington Blvd. (Southbound)","",34.040149,-118.309072,,,0,,,0,,
305872,1452,"Western & 24th St. (Southbound)","",34.034855,-118.309042,,,0,,,0,,
305873,1453,"Western & Adams Blvd. (Southbound)","",34.03287,-118.309037,,,0,,,0,,
305874,1454,"Adams & St. Andrews Pl. (Southbound)","",34.032743,-118.311019,,,0,,,0,,
305875,1456,"Adams & Arlington Ave. (Southbound)","",34.032706,-118.317513,,,0,,,0,,
305876,1457,"Adams & 4th Ave. (Southbound)","",34.03269,-118.321048,,,0,,,0,,
305877,1458,"Adams & 6th Ave. (Southbound)","",34.032666,-118.323443,,,0,,,0,,
305878,1459,"Adams & 10th Ave. (Southbound)","",34.032654,-118.328215,,,0,,,0,,
305879,1460,"Adams & Crenshaw Blvd. (Southbound)","",34.03263,-118.335363,,,0,,,0,,
305880,1461,"Adams & Somerset Dr. (Southbound)","",34.032628,-118.337471,,,0,,,0,,
305881,1463,"Buckingham & 29th St. (Southbound)","",34.029569,-118.340575,,,0,,,0,,
305882,1464,"Buckingham Rd & Jefferson Blvd (Southbound)","",34.025741,-118.340604,,,0,,,0,,
305883,1465,"Buckingham Rd & Exposition Blvd (Southbound)","",34.023696,-118.340577,,,0,,,0,,
305884,1466,"Buckingham Rd & Coliseum St (Southbound)","",34.018185,-118.339966,,,0,,,0,,
305887,2688,"Vermont Ave & Hollywood Blvd","",34.100912,-118.291745,,,0,,,0,,
305895,2018,"Vermont Cnyn Rd & Commonwealth Cnyn Dr","",34.118986,-118.294714,,,0,,,0,,
305896,2019,"Griffith Observatory","",34.119292,-118.300202,,,0,,,0,,
305897,2020,"Vermont Ave. & Commonwealth Canyon Dr.","",34.118511,-118.294451,,,0,,,0,,
305900,2001,"Hillhurst & Ambrose Ave","",34.109579,-118.287481,,,0,,,0,,
305901,2002,"Hillhurst Ave & Finley Ave","",34.107386,-118.287474,,,0,,,0,,
305902,2003,"Hillhurst Ave & Franklin Ave","",34.105255,-118.287475,,,0,,,0,,
305903,2004,"Hillhurst Ave & Melbourne Ave","",34.103731,-118.287459,,,0,,,0,,
305904,2005,"Hillhurst Ave & Prospect Ave","",34.101975,-118.287467,,,0,,,0,,
306015,2860,"San Marino & Western Ave. (CW)","",34.054497,-118.30889,,,0,,,0,,
306016,2861,"Western & 8th St. (CW)","",34.057879,-118.309018,,,0,,,0,,
306017,2862,"Western & 7th St. (CW)","",34.059528,-118.30901,,,0,,,0,,
306024,2836,"3rd & Hobart St. (CW)","",34.068927,-118.30562,,,0,,,0,,
306025,2837,"3rd & Kingsley Dr. (CW)","",34.068947,-118.303066,,,0,,,0,,
306026,2865,"Western & James M Wood Blvd. (CW)","",34.055713,-118.309016,,,0,,,0,,
306027,2838,"Normandie & 3rd St. (CW)","",34.069218,-118.300293,,,0,,,0,,
306028,2839,"Normandie & 2nd St. (CW)","",34.071061,-118.300325,,,0,,,0,,
306029,2840,"1st St. & Normandie (CW)","",34.072717,-118.300212,,,0,,,0,,
306030,2841,"1st & Alexandria (CW)","",34.07272,-118.298271,,,0,,,0,,
306031,2842,"1st & Catalina St. (CW)","",34.072683,-118.295275,,,0,,,0,,
306032,2843,"1st & New Hampshire Ave. (CW)","",34.072681,-118.292772,,,0,,,0,,
306033,2844,"Vermont & 1st St. (CW)","",34.072576,-118.291723,,,0,,,0,,
306034,2845,"Vermont & 2nd St. (CW)","",34.070265,-118.291754,,,0,,,0,,
306035,2846,"Vermont & 3rd St. (CW)","",34.06882,-118.291719,,,0,,,0,,
306036,2847,"Vermont & 4th St. (CW)","",34.067515,-118.291731,,,0,,,0,,
306037,2848,"Vermont & 5th St. (CW)","",34.065574,-118.291721,,,0,,,0,,
306038,2849,"Vermont & 6th St. (CW)","",34.063801,-118.291737,,,0,,,0,,
306039,2850,"Vermont & Wilshire Blvd. (CW)","",34.062042,-118.291734,,,0,,,0,,
306040,2851,"Vermont & 7th St. (CW)","",34.059498,-118.29171,,,0,,,0,,
306041,2852,"Vermont & 8th St. (CW)","",34.057922,-118.29171,,,0,,,0,,
306042,2853,"Vermont & James M. Wood Blvd. (CW)","",34.056086,-118.291682,,,0,,,0,,
306043,2854,"James M Wood & New Hampshire Ave. (CW)","",34.055949,-118.293042,,,0,,,0,,
306044,2855,"James M Wood & Catalina St. (CW)","",34.055947,-118.295268,,,0,,,0,,
306045,2856,"James M. Wood & Fedora St. (CW)","",34.055942,-118.297753,,,0,,,0,,
306046,2857,"James M Wood & Irolo St. (CW)","",34.055926,-118.300775,,,0,,,0,,
306047,2858,"James M Wood & Kingsley Dr. (CW)","",34.055911,-118.30292,,,0,,,0,,
306048,2859,"James M Wood & Hobart Blvd. (CW)","",34.055918,-118.305191,,,0,,,0,,
306049,2818,"James M Wood & Western Ave. (CCW)","",34.055829,-118.308543,,,0,,,0,,
306050,2819,"James M Wood & Hobart Blvd. (CCW)","",34.055804,-118.305167,,,0,,,0,,
306051,2820,"James M Wood & Kingsley Dr. (CCW)","",34.055815,-118.30319,,,0,,,0,,
306052,2821,"James M Wood & Irolo St. (CCW)","",34.055851,-118.301004,,,0,,,0,,
306053,2822,"James M Wood & Fedora St. (CCW)","",34.055875,-118.297469,,,0,,,0,,
306054,2823,"James M Wood & Catalina St. (CCW)","",34.055893,-118.295524,,,0,,,0,,
306055,2824,"San Marino & Catalina St. (CCW)","",34.054484,-118.294852,,,0,,,0,,
306056,2825,"Olympic & Catalina St. (CCW)","",34.052621,-118.29461,,,0,,,0,,
306057,2826,"Vermont & Olympic Blvd. (CCW)","",34.052691,-118.291569,,,0,,,0,,
306058,2827,"Vermont & James M Wood(CCW)","",34.055728,-118.291521,,,0,,,0,,
306059,2828,"Vermont & 8th St. (CCW)","",34.057572,-118.291576,,,0,,,0,,
306060,2829,"Vermont & 7th St. (CCW)","",34.059929,-118.291553,,,0,,,0,,
306061,2801,"Vermont & Wilshire Blvd. (CCW)","",34.061574,-118.291577,,,0,,,0,,
306062,2802,"Vermont & 6th St. (CCW)","",34.063907,-118.291588,,,0,,,0,,
306063,2803,"Vermont & 5th St. (CCW)","",34.065262,-118.291587,,,0,,,0,,
306064,2804,"Vermont & 4th St. (CCW)","",34.067145,-118.291593,,,0,,,0,,
306065,2805,"3rd & New Hampshire Ave. (CCW)","",34.069112,-118.292749,,,0,,,0,,
306066,2806,"3rd & Catalina St. (CCW)","",34.06909,-118.29523,,,0,,,0,,
306067,2807,"3rd & Alexandria Ave. (CCW)","",34.069088,-118.297734,,,0,,,0,,
306068,2808,"3rd & Normandie Ave. (CCW)","",34.069064,-118.300129,,,0,,,0,,
306069,2809,"3rd & Kingsley Dr. (CCW)","",34.069054,-118.303101,,,0,,,0,,
306070,2810,"3rd & Hobart Blvd. (CCW)","",34.069028,-118.305207,,,0,,,0,,
306072,2813,"Western & 5th St. (CCW)","",34.065485,-118.309167,,,0,,,0,,
306073,2814,"Western & 6th St. (CCW)","",34.063712,-118.30915,,,0,,,0,,
306074,2815,"Western & Wilshire Blvd. (CCW)","",34.061872,-118.309177,,,0,,,0,,
306075,2816,"Western & 7th St. (CCW)","",34.059832,-118.309138,,,0,,,0,,
306076,2817,"Western & 8th St. (CCW)","",34.058202,-118.309144,,,0,,,0,,
3219051,5237,"Vermont Ave. & 59th St.","",33.988032,-118.291386,,,0,,,0,,
3219052,5238,"Vermont Ave & 59th St (Southbound)","",33.987682,-118.291558,,,0,,,0,,
3335010,1147,"Stocker St. & Crenshaw","",34.00844,-118.335333,,,0,,,0,,
3335099,1394,"Crenshaw & Stocker St.","",34.007642,-118.3351,,,0,,,0,,
3353136,9298,"Imperial Hwy & Sepulveda Blvd (Eastbound)","",33.930832,-118.395683,,,0,,,0,,
3353137,9299,"Imperial Hwy & Sepulveda Blvd (Westbound)","",33.931107,-118.39653699999997,,,0,,,0,,
3482845,9041,"Culver Blvd & Washington Blvd (Eastbound)","",34.024619,-118.393768,,,0,,,0,,
354937,5500,"Avalon Blvd & L St (Southbound)","",33.786246,-118.262998,,,0,,,0,,
354946,5501,"Avalon Blvd & Opp St (Southbound)","",33.783031,-118.262746,,,0,,,0,,
354957,5502,"Anaheim St & Avalon Blvd (Westbound)","",33.780012,-118.262786,,,0,,,0,,
354962,5503,"Anaheim St & Fries Ave (Westbound)","",33.779895,-118.265115,,,0,,,0,,
354967,5504,"Anaheim St & Bayview Ave (Westbound)","",33.779651,-118.26977,,,0,,,0,,
354973,5505,"Anaheim St & Wilmington Blvd (Westbound)","",33.779404,-118.273997,,,0,,,0,,
354986,5506,"Figueroa St & Anaheim St (Northbound)","",33.779375,-118.279436,,,0,,,0,,
354996,5507,"Figueroa St & Grant St (Northbound)","",33.783081,-118.280195,,,0,,,0,,
355008,5508,"Figueroa St & L St (Northbound)","",33.786286,-118.280682,,,0,,,0,,
355027,5509,"Pacific Coast Hwy & Figueroa St (Eastbound)","",33.790318,-118.280421,,,0,,,0,,
355037,5510,"Pacific Coast Hwy & Wilmington Blvd (Eastbound)","",33.790474,-118.274439,,,0,,,0,,
355050,5511,"Pacific Coast Hwy & Neptune Ave (Eastbound)","",33.790742,-118.269371,,,0,,,0,,
355059,5512,"Pacific Coast Hwy & Island Ave (Eastbound)","",33.790882,-118.266615,,,0,,,0,,
355068,5513,"Pacific Coast Hwy & Avalon Blvd (Eastbound)","",33.791033,-118.263611,,,0,,,0,,
355084,5514,"Pacific Coast Hwy & Eubank Ave (Eastbound)","",33.791475,-118.256357,,,0,,,0,,
355103,5515,"Pacific Coast Hwy & Watson Ave (Eastbound)","",33.790811,-118.248258,,,0,,,0,,
355120,5516,"Watson Ave & Robidoux St (Southbound)","",33.788196,-118.247919,,,0,,,0,,
355134,5517,"L St & Sanford Ave (Westbound)","",33.787434,-118.250285,,,0,,,0,,
355148,5518,"L St & Eubank Ave (Westbound)","",33.787118,-118.256153,,,0,,,0,,
355154,5519,"L St & Banning Blvd (Westbound)","",33.786999,-118.258302,,,0,,,0,,
355176,5520,"Avalon Blvd & L St (Northbound)","",33.78723952327207,-118.26293845767212,,,0,,,0,,
355183,5521,"Avalon Blvd & M St (Northbound)","",33.78911,-118.263021,,,0,,,0,,
355196,5522,"Pacific Coast Hwy & Avalon Blvd (Westbound)","",33.791201,-118.263783,,,0,,,0,,
355201,5523,"Pacific Coast Hwy & Island Ave (Westbound)","",33.791065,-118.266647,,,0,,,0,,
355207,5524,"Pacific Coast Hwy & Neptune Ave (Westbound)","",33.790927,-118.269395,,,0,,,0,,
355225,5525,"Wilmington Blvd & Pacific Coast Hwy (Southbound)","",33.790145,-118.275083,,,0,,,0,,
355240,5526,"Wilmington Blvd & L St (Southbound)","",33.785765,-118.27476,,,0,,,0,,
355252,5527,"Wilmington Blvd & Opp St (Southbound)","",33.782391,-118.274501,,,0,,,0,,
355262,5528,"Wilmington Blvd & Anaheim St (Southbound)","",33.779524,-118.274274,,,0,,,0,,
355276,5529,"Wilmington Blvd & F St (Southbound)","",33.776128,-118.273966,,,0,,,0,,
355285,5530,"Wilmington Blvd & D St (Southbound)","",33.773297,-118.273755,,,0,,,0,,
355307,5531,"Hawaiian Ave & D St (Northbound)","",33.772712,-118.276177,,,0,,,0,,
355320,5532,"Hawaiian Ave & F St (Northbound)","",33.776518,-118.276476,,,0,,,0,,
355340,5533,"Anaheim St & Wilmington Blvd (Eastbound)","",33.779286,-118.273753,,,0,,,0,,
355351,5534,"Anaheim St & Neptune Ave (Eastbound)","",33.779548,-118.269114,,,0,,,0,,
355358,5535,"Anaheim St & Fries Ave (Eastbound)","",33.779719,-118.265263,,,0,,,0,,
355370,5536,"Avalon Blvd & Anaheim St (Northbound)","",33.780298,-118.262372,,,0,,,0,,
355380,5537,"Avalon Blvd & Opp St (Northbound)","",33.782715,-118.262558,,,0,,,0,,
355395,31130,"Western Ave & Crestwood St (Southbound)","",33.750383,-118.309285,,,0,,,0,,
355475,31136,"1st St & Gaffey St (Eastbound)","",33.743212,-118.29187,,,0,,,0,,
355480,31137,"1st St & Grand Ave (Eastbound)","",33.743238,-118.290286,,,0,,,0,,
355485,31138,"1st St & Pacific Ave (Eastbound)","",33.743233,-118.288051,,,0,,,0,,
355527,5158,"7th St & Mesa St (Westbound)","",33.737869,-118.285616,,,0,,,0,,
355532,5159,"7th St & Pacific Ave (Westbound)","",33.737871,-118.287759,,,0,,,0,,
355539,31142,"7th St & Grand Ave (Westbound)","",33.737901,-118.290495,,,0,,,0,,
355548,31143,"Gaffey St & 7th St (Southbound)","",33.737626,-118.292423,,,0,,,0,,
355554,31144,"Gaffey St & 9th St (Southbound)","",33.73564,-118.292466,,,0,,,0,,
355560,31145,"Gaffey St & 11th St (Southbound)","",33.734462,-118.292425,,,0,,,0,,
355568,31146,"Gaffey St & 13th St (Southbound)","",33.73256,-118.292438,,,0,,,0,,
355574,31165,"Gaffey St & 15th St (Southbound)","",33.730761,-118.292437,,,0,,,0,,
355580,31166,"Gaffey St & 17th St (Southbound)","",33.728912,-118.292453,,,0,,,0,,
355586,31167,"Gaffey St & 19th St (Southbound)","",33.727138,-118.29247,,,0,,,0,,
355593,31168,"19th St & Cabrillo Ave (Westbound)","",33.727033,-118.294416,,,0,,,0,,
355599,31169,"Meyler St & 19th St (Westbound)","",33.727038,-118.297111,,,0,,,0,,
355606,31149,"Alma St & 19th St (Southbound)","",33.72667,-118.299047,,,0,,,0,,
355613,31150,"Alma St & 22nd St (Southbound)","",33.724373,-118.299058,,,0,,,0,,
355620,31151,"Alma St & 24th St (Southbound)","",33.722578,-118.29907,,,0,,,0,,
355627,31152,"25th St & Alma St (Westbound)","",33.721601,-118.299404,,,0,,,0,,
355631,31153,"25th St & Leland St (Westbound)","",33.721608,-118.301039,,,0,,,0,,
355636,31154,"25th St & Walker Ave (Westbound)","",33.721611,-118.303783,,,0,,,0,,
355641,31155,"25th St & Patton Ave (Westbound)","",33.721648,-118.305945,,,0,,,0,,
355651,31156,"25th St & White Point Dr (Westbound)","",33.722176,-118.311577,,,0,,,0,,
355658,31101,"Western Ave & 25th St (Northbound)","",33.723119,-118.312441,,,0,,,0,,
355666,31102,"Western Ave & Church (Northbound)","",33.724877,-118.311234,,,0,,,0,,
355672,31103,"Western Ave & 19th St (Northbound)","",33.726807,-118.311081,,,0,,,0,,
355678,31104,"19th St & Elanita Dr (Eastbound)","",33.726965,-118.309907,,,0,,,0,,
355683,31105,"19th St & Averill Ave (Eastbound)","",33.726961,-118.30797,,,0,,,0,,
355688,31106,"19th St & Patton Ave (Eastbound)","",33.726952,-118.305848,,,0,,,0,,
355693,31107,"19th St & Walker Ave (Eastbound)","",33.726945,-118.303611,,,0,,,0,,
355698,31107,"19th St & Leland St (Eastbound)","",33.726936,-118.301381,,,0,,,0,,
355702,31158,"19th St & Alma St (Eastbound)","",33.726957,-118.299206,,,0,,,0,,
355708,31159,"19th St & Meyler St (Eastbound)","",33.726947,-118.296992,,,0,,,0,,
355713,31160,"19th St & Cabrillo Ave (Eastbound)","",33.726942,-118.294781,,,0,,,0,,
355722,31161,"Gaffey St & 18th St (Northbound)","",33.727755,-118.292332,,,0,,,0,,
355726,31162,"Gaffey St & 17th St (Northbound)","",33.728546,-118.292289,,,0,,,0,,
355733,31163,"Gaffey St & 15th St (Northbound)","",33.730478,-118.292322,,,0,,,0,,
355739,31164,"Gaffey St & 13th St (Northbound)","",33.732258,-118.29227,,,0,,,0,,
355746,31111,"Gaffey St & 11th St (Northbound)","",33.734086,-118.292299,,,0,,,0,,
355753,31112,"Gaffey St & 9th St (Northbound)","",33.735902,-118.292289,,,0,,,0,,
355760,31113,"Gaffey St & 7th St (Northbound)","",33.737627,-118.292257,,,0,,,0,,
355768,31114,"7th St & Grand Ave (Eastbound)","",33.737793,-118.290303,,,0,,,0,,
355775,5119,"7th St & Pacific Ave (Eastbound)","",33.737806,-118.287788,,,0,,,0,,
355780,5120,"7th St & Mesa St (Eastbound)","",33.7378,-118.285857,,,0,,,0,,
355820,31117,"1st St & Pacific Ave (Westbound)","",33.743326,-118.288139,,,0,,,0,,
355823,31118,"1st St & Grand Ave (Westbound)","",33.743331,-118.290499,,,0,,,0,,
355886,31126,"Western Ave & Summerland Ave (Northbound)","",33.747293,-118.309438,,,0,,,0,,
355895,31127,"Western Ave & Crestwood St. (Northbound)","",33.749907,-118.309114,,,0,,,0,,
355898,31128,"Western Ave & Park Western Plaza (Northbound) ","",33.751044,-118.308996,,,0,,,0,,
355922,1367,"54th St & Western Ave (Eastbound)","",33.993191,-118.309142,,,0,,,0,,
355930,1368,"54th St & Denker Ave (Eastbound)","",33.993195,-118.30474300000004,,,0,,,0,,
355940,5002,"54th St & Normandie Ave (Eastbound)","",33.993188,-118.30039899999996,,,0,,,0,,
355947,5003,"54th St Budlong Ave (Eastbound)","",33.993165,-118.296,,,0,,,0,,
355954,5004,"54th St & Vermont Ave (Eastbound)","",33.993159,-118.29170299999998,,,0,,,0,,
356000,5007,"Hoover St & 62nd Pl (Southbound)","",33.982599,-118.287126,,,0,,,0,,
356013,5008,"Hoover St & 68th St (Southbound)","",33.977854,-118.28715799999998,,,0,,,0,,
356028,5009,"Florence Ave & Hoover St (Eastbound)","",33.974545,-118.286693,,,0,,,0,,
356036,5010,"Florence Ave & Figueroa St (Eastbound)","",33.974565,-118.28290700000002,,,0,,,0,,
356045,5011,"Florence Ave & Broadway (Eastbound)","",33.974583,-118.27781299999998,,,0,,,0,,
356051,5012,"Florence Ave & Main St (Eastbound)","",33.974601,-118.27412900000002,,,0,,,0,,
356059,5013,"Florence Ave & San Pedro St (Eastbound)","",33.97462,-118.269766,,,0,,,0,,
356067,5014,"Florence Ave & Avalon Blvd (Eastbound)","",33.974645,-118.26473399999998,,,0,,,0,,
356073,5015,"Florence Ave & McKinley Ave (Eastbound)","",33.974668,-118.261545,,,0,,,0,,
356080,5016,"Florence Ave & Central Ave (Eastbound)","",33.974686,-118.25701300000004,,,0,,,0,,
356087,5017,"Florence Ave & Hooper Ave (Eastbound)","",33.974681,-118.25149799999996,,,0,,,0,,
356093,5018,"Florence Ave & Compton Ave (Eastbound)","",33.974668,-118.24789699999997,,,0,,,0,,
356102,5019,"Florence Ave & Graham Ave (Eastbound)","",33.974654,-118.24239,,,0,,,0,,
356109,5020,"Holmes Ave & Florence Ave (Northbound)","",33.975139,-118.241063,,,0,,,0,,
356118,5021,"Holmes Ave & 68th St (Northbound)","",33.977851,-118.241082,,,0,,,0,,
356128,5022,"Holmes Ave & Gage Ave (Northbound)","",33.981823,-118.24106999999998,,,0,,,0,,
356134,5023,"Gage Ave & Wilmington Ave (Eastbound)","",33.981941,-118.23920699999996,,,0,,,0,,
356143,5024,"Gage Ave & Alameda St (Eastbound)","",33.98155,-118.235408,,,0,,,0,,
356150,5025,"Gage Ave & Albany St (Eastbound)","",33.981566,-118.23213099999998,,,0,,,0,,
356155,5026,"Gage Ave & Santa Fe Ave (Eastbound)","",33.981552,-118.229646,,,0,,,0,,
356159,5027,"Gage Ave & Malabar St (Eastbound)","",33.981568,-118.227936,,,0,,,0,,
356172,5028,"Pacific Blvd & Gage Ave (Southbound)","",33.980364,-118.225276,,,0,,,0,,
356179,5029,"Pacific Blvd & Zoe Ave","",33.978109,-118.225253,,,0,,,0,,
356186,5030,"Pacific Blvd & Saturn Ave (Southbound)","",33.975596,-118.225226,,,0,,,0,,
356191,5032,"Pacific Blvd & Florence Ave (Southbound)","",33.973869,-118.225327,,,0,,,0,,
356196,5033,"Pacific Blvd & Live Oak St (Southbound)","",33.97182,-118.225304,,,0,,,0,,
356203,5034,"Pacific Blvd & Grand Ave (Southbound)","",33.969336,-118.225301,,,0,,,0,,
356210,5035,"Pacific Blvd & Broadway (Southbound)","",33.966816,-118.225305,,,0,,,0,,
356223,5036,"Nadeau St & Santa Fe Ave (Westbound)","",33.967538,-118.230754,,,0,,,0,,
356228,5037,"Nadeau St & Alameda St (Westbound)","",33.967539,-118.234001,,,0,,,0,,
356233,5038,"Nadeau St & Crockett Blvd (Westbound)","",33.967467,-118.236672,,,0,,,0,,
356238,5039,"Nadeau St & Walnut Dr (Westbound)","",33.967475,-118.23931,,,0,,,0,,
356243,5040,"Nadeau St & Beach St (Westbound)","",33.967485,-118.241913,,,0,,,0,,
356253,5041,"Compton Ave & Nadeau St (Northbound)","",33.967708,-118.247545,,,0,,,0,,
356261,5042,"Compton Ave & E 76th Pl (Northbound)","",33.9707,-118.247596,,,0,,,0,,
356278,5043,"Florence Ave & Compton Ave (Westbound)","",33.974864,-118.248093,,,0,,,0,,
356284,5044,"Florence Ave & Hooper Ave (Westbound)","",33.974853,-118.251781,,,0,,,0,,
356289,5045,"Florence Ave & Central Ave (Westbound)","",33.974868,-118.257013,,,0,,,0,,
356296,5046,"Florence Ave & McKinley Ave (Westbound)","",33.974839,-118.261221,,,0,,,0,,
356301,5047,"Florence Ave & Avalon Blvd (Westbound)","",33.974815,-118.264681,,,0,,,0,,
356308,5048,"Florence Ave & San Pedro St (Westbound)","",33.974801,-118.269382,,,0,,,0,,
356315,5049,"Florence Ave & Main St (Westbound)","",33.974783,-118.273695,,,0,,,0,,
356321,5050,"Florence Ave & Broadway (Westbound)","",33.974738,-118.278061,,,0,,,0,,
356327,5051,"Florence Ave & Figueroa St (Westbound)","",33.974755,-118.282412,,,0,,,0,,
356333,5052,"Florence Ave & Hoover St (Westbound)","",33.974725,-118.286866,,,0,,,0,,
356346,5053,"Hoover St & 68th St (Northbound)","",33.978538,-118.286992,,,0,,,0,,
356385,5056,"Slauson Ave & Vermont Ave (Westbound)","",33.989183,-118.291226,,,0,,,0,,
356401,5057,"54th St & Vermont Ave (Westbound)","",33.993253,-118.291836,,,0,,,0,,
356406,5058,"54th St & Budlong Ave (Westbound)","",33.993257,-118.295685,,,0,,,0,,
356410,5059,"54th St & Normandie Ave (Westbound)","",33.993271,-118.299919,,,0,,,0,,
356417,5060,"54th St & Denker Ave (Westbound)","",33.993288,-118.304343,,,0,,,0,,
356438,5061,"Western Ave & Slauson Ave (Southbound)","",33.989319,-118.309008,,,0,,,0,,
356446,5062,"Slauson Ave & Ruthelen St (Westbound)","",33.98918789188643,-118.3129153865776,,,0,,,0,,
356476,5300,"119th St & Wilmington Ave (Westbound)","",33.924692,-118.238571,,,0,,,0,,
356479,5301,"Wilmington & 120th St (Westbound)","",33.924696,-118.239482,,,0,,,0,,
356486,5302,"120th St & King/Drew Med Ctr  (Westbound)","",33.924673,-118.242257,,,0,,,0,,
356497,5303,"120th St & Compton Ave (Westbound)","",33.923965,-118.245741,,,0,,,0,,
356507,5304,"120th St & Success Ave (Westbound)","",33.923812,-118.24913,,,0,,,0,,
356518,5305,"120th St & Central Ave (Westbound)","",33.923797,-118.25455,,,0,,,0,,
356527,5306,"120th St & Wadsworth Ave (Westbound)","",33.923793,-118.25846,,,0,,,0,,
356535,5307,"120th St & Avalon Blvd (Westbound)","",33.923778,-118.26494,,,0,,,0,,
356550,5308,"Avalon Blvd & Green Line Station (Northbound)","",33.927277,-118.26507,,,0,,,0,,
356559,5309,"Avalon Blvd & Imperial Hwy (Northbound)","",33.930852,-118.265073,,,0,,,0,,
356571,5310,"Imperial Hwy & Wadsworth Ave (Eastbound)","",33.930852,-118.258742,,,0,,,0,,
356593,5311,"Central Ave & Imperial Hwy (Northbound)","",33.92996,-118.254144,,,0,,,0,,
356597,5312,"Central Ave & 114th St (Northbound)","",33.931301,-118.254126,,,0,,,0,,
356603,5313,"Central Ave & 112th St (Northbound)","",33.933616,-118.254105,,,0,,,0,,
356608,5314,"Central Ave & Lanzit Ave (Northbound)","",33.934965,-118.254085,,,0,,,0,,
356621,5315,"108th St & Central Ave (Westbound)","",33.938345,-118.254595,,,0,,,0,,
356629,5316,"108th St & Wadsworth Ave (Westbound)","",33.938353,-118.258543,,,0,,,0,,
356635,5317,"108th St & McKinley Ave (Westbound)","",33.93837,-118.261176,,,0,,,0,,
356642,5318,"108th St & Avalon Blvd (Westbound)","",33.93838,-118.264562,,,0,,,0,,
356657,5414,"Avalon Blvd & 104th St (Northbound)","",33.941773,-118.265073,,,0,,,0,,
356663,5320,"Avalon Blvd & 102nd St (Northbound)","",33.944029,-118.265062,,,0,,,0,,
356669,5321,"Avalon Blvd & Century Blvd (Northbound)","",33.94525,-118.265049,,,0,,,0,,
356733,5327,"Manchester Ave & Wadsworth Ave (Eastbound)","",33.960071,-118.258738,,,0,,,0,,
356741,5328,"Central Ave & Manchester Ave (Southbound)","",33.959867,-118.256497,,,0,,,0,,
356749,5329,"Central Ave & 88th Pl (Southbound)","",33.95667,-118.256501,,,0,,,0,,
356761,5330,"92nd St & Central Ave (Eastbound)","",33.953202,-118.25598,,,0,,,0,,
356780,5331,"92nd St & Compton Ave (Eastbound)","",33.95333,-118.247331,,,0,,,0,,
356784,5332,"92nd St & Maie Ave (Eastbound)","",33.953181,-118.243804,,,0,,,0,,
356793,5333,"92nd St & Bandera St (Eastbound)","",33.953184,-118.239811,,,0,,,0,,
356809,5334,"Wilmington Ave & 95th St (Southbound)","",33.950627,-118.238614,,,0,,,0,,
356821,5335,"97th St & Wilmington Ave (Westbound)","",33.948219,-118.238834,,,0,,,0,,
